date,channel,impressions,clicks,conversions,spend,cpc,conversion_rate,revenue,roas,ctr,cpa,revenue_per_conversion
2024-11-10 11:48:19.990260,Display Ads,5690,210,2,174.98,0.83,0.0107,109.42,0.63,0.03690685413005272,87.49,54.71
2024-11-10 11:48:19.990260,Email Marketing,12650,286,20,109.25,0.38,0.0717,2331.14,21.34,0.022608695652173914,5.4625,116.56
2024-11-10 11:48:19.990260,Affiliate Marketing,4445,153,8,220.55,1.44,0.0582,712.89,3.23,0.034420697412823394,27.56875,89.11
2024-11-11 11:48:19.990260,Paid Search,4388,143,6,264.35,1.85,0.0464,730.64,2.76,0.03258887876025524,44.05833333333334,121.77
2024-11-11 11:48:19.990260,Social Media,35035,1394,38,547.49,0.39,0.0276,2642.44,4.83,0.0397887826459255,14.407631578947369,69.54
2024-11-11 11:48:19.990260,Display Ads,13971,157,3,152.56,0.97,0.0207,206.02,1.35,0.01123756352444349,50.85333333333333,68.67
2024-11-11 11:48:19.990260,Email Marketing,60298,2907,189,422.92,0.15,0.0654,22706.05,53.69,0.04821055424723871,2.237671957671958,120.14
2024-11-11 11:48:19.990260,Affiliate Marketing,4559,53,2,59.68,1.13,0.0479,179.72,3.01,0.01162535643781531,29.84,89.86
2024-11-12 11:48:19.990260,Paid Search,5467,86,2,157.5,1.83,0.0298,214.21,1.36,0.01573074812511432,78.75,107.11
2024-11-12 11:48:19.990260,Social Media,5183,224,5,411.89,1.84,0.0244,437.43,1.06,0.043218213389928616,82.378,87.49
2024-11-12 11:48:19.990260,Display Ads,4093,137,2,182.55,1.33,0.0201,108.56,0.59,0.03347178108966528,91.275,54.28
2024-11-12 11:48:19.990260,Email Marketing,61749,2959,183,384.65,0.13,0.062,21893.09,56.92,0.04791980436930153,2.1019125683060107,119.63
2024-11-12 11:48:19.990260,Affiliate Marketing,3071,129,6,260.25,2.02,0.0484,513.41,1.97,0.042005861282969716,43.375,85.57
2024-11-13 11:48:19.990260,Paid Search,3824,60,1,109.06,1.82,0.0257,136.8,1.25,0.015690376569037656,109.06,136.8
2024-11-13 11:48:19.990260,Social Media,14177,506,15,557.5,1.1,0.0307,1096.94,1.97,0.035691613176271425,37.166666666666664,73.13
2024-11-13 11:48:19.990260,Display Ads,3077,53,1,73.96,1.4,0.0245,51.23,0.69,0.017224569385765356,73.96,51.23
2024-11-13 11:48:19.990260,Email Marketing,24911,839,39,103.78,0.12,0.0476,4716.31,45.45,0.03367990044558629,2.661025641025641,120.93
2024-11-13 11:48:19.990260,Affiliate Marketing,5482,182,9,331.91,1.82,0.051,807.61,2.43,0.03319956220357534,36.878888888888895,89.73
2024-11-14 11:48:19.990260,Paid Search,29191,368,16,206.83,0.56,0.0458,1814.52,8.77,0.012606625329724916,12.926875,113.41
2024-11-14 11:48:19.990260,Social Media,36702,670,11,372.79,0.56,0.0166,858.32,2.3,0.018255135959893195,33.89,78.03
2024-11-14 11:48:19.990260,Display Ads,5390,117,2,154.81,1.32,0.0193,141.95,0.92,0.02170686456400742,77.405,70.97
2024-11-14 11:48:19.990260,Email Marketing,20607,675,43,213.52,0.32,0.0641,5221.43,24.45,0.03275585965933906,4.9655813953488375,121.43
2024-11-14 11:48:19.990260,Affiliate Marketing,7805,303,16,376.46,1.24,0.0552,1443.95,3.84,0.03882126841768097,23.52875,90.25
2024-11-15 11:48:19.990260,Paid Search,4943,216,9,303.36,1.4,0.0434,977.77,3.22,0.0436981590127453,33.70666666666667,108.64
2024-11-15 11:48:19.990260,Social Media,50649,717,17,285.07,0.4,0.0239,1130.21,3.96,0.014156251850974353,16.768823529411765,66.48
2024-11-15 11:48:19.990260,Display Ads,11579,508,12,308.61,0.61,0.0241,730.89,2.37,0.043872527852146126,25.7175,60.91
2024-11-15 11:48:19.990260,Email Marketing,15555,295,19,74.22,0.25,0.0652,2305.87,31.07,0.018964963034394086,3.906315789473684,121.36
2024-11-15 11:48:19.990260,Affiliate Marketing,9561,389,16,320.93,0.83,0.0422,1431.79,4.46,0.04068612069867169,20.058125,89.49
2024-11-16 11:48:19.990260,Paid Search,4759,88,3,117.02,1.33,0.0449,340.36,2.91,0.01849127968060517,39.00666666666667,113.45
2024-11-16 11:48:19.990260,Social Media,6947,330,11,609.8,1.85,0.0348,660.7,1.08,0.04750251907298114,55.43636363636363,60.06
2024-11-16 11:48:19.990260,Display Ads,8657,187,4,159.77,0.85,0.026,215.79,1.35,0.021601016518424398,39.9425,53.95
2024-11-16 11:48:19.990260,Email Marketing,13713,635,45,223.97,0.35,0.0709,5277.19,23.56,0.04630642456063589,4.977111111111111,117.27
2024-11-16 11:48:19.990260,Affiliate Marketing,4413,85,2,94.22,1.11,0.0242,206.75,2.19,0.019261273510083842,47.11,103.38
2024-11-17 11:48:19.990260,Paid Search,2569,110,5,180.72,1.64,0.0468,522.73,2.89,0.04281821720513818,36.144,104.55
2024-11-17 11:48:19.990260,Social Media,6954,297,8,563.11,1.9,0.0294,531.79,0.94,0.04270923209663503,70.38875,66.47
2024-11-17 11:48:19.990260,Display Ads,3585,72,2,58.1,0.81,0.0289,148.54,2.56,0.0200836820083682,29.05,74.27
2024-11-17 11:48:19.990260,Email Marketing,16871,570,30,172.92,0.3,0.054,3625.96,20.97,0.03378578626044692,5.763999999999999,120.87
2024-11-17 11:48:19.990260,Affiliate Marketing,3293,91,5,169.64,1.86,0.0585,488.2,2.88,0.02763437594898269,33.928,97.64
2024-11-18 11:48:19.990260,Paid Search,5325,101,4,282.83,2.8,0.0461,411.31,1.45,0.01896713615023474,70.7075,102.83
2024-11-18 11:48:19.990260,Social Media,52838,806,22,283.55,0.35,0.0282,1472.04,5.19,0.015254173132972481,12.888636363636364,66.91
2024-11-18 11:48:19.990260,Display Ads,6405,80,2,114.95,1.44,0.0261,139.12,1.21,0.01249024199843872,57.475,69.56
2024-11-18 11:48:19.990260,Email Marketing,15678,200,14,32.91,0.16,0.0738,1679.08,51.02,0.012756729174639622,2.3507142857142855,119.93
2024-11-18 11:48:19.990260,Affiliate Marketing,2712,65,3,118.96,1.83,0.0506,270.96,2.28,0.02396755162241888,39.65333333333333,90.32
2024-11-19 11:48:19.990260,Paid Search,3927,129,3,278.16,2.16,0.0305,251.28,0.9,0.03284950343773873,92.72000000000001,83.76
2024-11-19 11:48:19.990260,Social Media,29853,483,8,273.86,0.57,0.017,566.2,2.07,0.016179278464475932,34.2325,70.78
2024-11-19 11:48:19.990260,Display Ads,10953,279,4,118.07,0.42,0.0154,250.92,2.13,0.025472473294987676,29.5175,62.73
2024-11-19 11:48:19.990260,Email Marketing,9626,310,16,137.84,0.44,0.0519,2087.13,15.14,0.03220444629129441,8.615,130.45
2024-11-19 11:48:19.990260,Affiliate Marketing,6259,236,10,425.34,1.8,0.0456,921.21,2.17,0.03770570378654737,42.534,92.12
2024-11-20 11:48:19.990260,Paid Search,9015,205,8,384.18,1.87,0.0393,966.37,2.52,0.02273987798114254,48.0225,120.8
2024-11-20 11:48:19.990260,Social Media,18183,324,11,350.22,1.08,0.0344,830.26,2.37,0.017818841775284606,31.83818181818182,75.48
2024-11-20 11:48:19.990260,Display Ads,23838,447,6,115.41,0.26,0.0142,425.01,3.68,0.018751573118550215,19.235,70.83
2024-11-20 11:48:19.990260,Email Marketing,5674,63,2,30.9,0.49,0.0358,241.34,7.81,0.011103278110680296,15.45,120.67
2024-11-20 11:48:19.990260,Affiliate Marketing,3987,132,6,222.97,1.69,0.0515,516.2,2.32,0.03310759969902182,37.16166666666667,86.03
2024-11-21 11:48:19.990260,Paid Search,2763,77,3,212.81,2.76,0.0408,365.64,1.72,0.027868259138617443,70.93666666666667,121.88
2024-11-21 11:48:19.990260,Social Media,9997,415,6,711.89,1.72,0.015,420.96,0.59,0.041512453736120836,118.64833333333333,70.16
2024-11-21 11:48:19.990260,Display Ads,11350,377,8,388.26,1.03,0.0236,476.3,1.23,0.03321585903083701,48.5325,59.54
2024-11-21 11:48:19.990260,Email Marketing,22444,796,55,92.94,0.12,0.0698,6794.42,73.11,0.03546604883265015,1.6898181818181819,123.53
2024-11-21 11:48:19.990260,Affiliate Marketing,11351,148,4,143.83,0.97,0.0334,372.32,2.59,0.013038498810677474,35.9575,93.08
2024-11-22 11:48:19.990260,Paid Search,11203,406,11,488.77,1.2,0.0291,1057.98,2.16,0.036240292778719985,44.43363636363636,96.18
2024-11-22 11:48:19.990260,Social Media,23878,303,6,201.63,0.67,0.0213,454.14,2.25,0.012689504983666973,33.605,75.69
2024-11-22 11:48:19.990260,Display Ads,30941,539,15,226.97,0.42,0.029,1017.43,4.48,0.017420251446301025,15.131333333333334,67.83
2024-11-22 11:48:19.990260,Email Marketing,30105,1421,97,384.56,0.27,0.0687,11916.98,30.99,0.047201461551237334,3.964536082474227,122.86
2024-11-22 11:48:19.990260,Affiliate Marketing,3423,97,2,234.34,2.42,0.0261,170.42,0.73,0.02833771545427987,117.17,85.21
2024-11-23 11:48:19.990260,Paid Search,2275,101,3,229.35,2.27,0.0389,291.84,1.27,0.044395604395604395,76.45,97.28
2024-11-23 11:48:19.990260,Social Media,11882,355,11,443.62,1.25,0.0315,740.59,1.67,0.029877125063120687,40.32909090909091,67.33
2024-11-23 11:48:19.990260,Display Ads,12918,390,4,144.75,0.37,0.0106,242.37,1.67,0.030190431955411056,36.1875,60.59
2024-11-23 11:48:19.990260,Email Marketing,18763,390,25,89.03,0.23,0.0658,2865.79,32.19,0.020785588658530085,3.5612,114.63
2024-11-23 11:48:19.990260,Affiliate Marketing,13994,586,17,266.54,0.45,0.0306,1572.78,5.9,0.041875089323996,15.678823529411765,92.52
2024-11-24 11:48:19.990260,Paid Search,9890,200,7,112.85,0.56,0.0351,850.55,7.54,0.020222446916076844,16.12142857142857,121.51
2024-11-24 11:48:19.990260,Social Media,13141,320,6,368.01,1.15,0.0201,415.67,1.13,0.02435126702686249,61.335,69.28
2024-11-24 11:48:19.990260,Display Ads,14474,242,7,131.64,0.54,0.0296,429.19,3.26,0.016719635207959098,18.805714285714284,61.31
2024-11-24 11:48:19.990260,Email Marketing,19174,597,33,114.85,0.19,0.0565,3956.73,34.45,0.03113591321581308,3.48030303030303,119.9
2024-11-24 11:48:19.990260,Affiliate Marketing,7626,146,3,95.79,0.66,0.0219,235.92,2.46,0.01914503015997902,31.930000000000003,78.64
2024-11-25 11:48:19.990260,Paid Search,5752,129,3,362.36,2.81,0.03,319.98,0.88,0.022426981919332407,120.78666666666668,106.66
2024-11-25 11:48:19.990260,Social Media,8761,139,2,268.04,1.93,0.0203,107.43,0.4,0.015865768747859832,134.02,53.72
2024-11-25 11:48:19.990260,Display Ads,9141,275,4,411.17,1.5,0.0147,272.13,0.66,0.030084235860409144,102.7925,68.03
2024-11-25 11:48:19.990260,Email Marketing,44924,840,43,123.28,0.15,0.0523,4966.73,40.29,0.018698245926453565,2.8669767441860468,115.51
2024-11-25 11:48:19.990260,Affiliate Marketing,10197,141,3,154.43,1.1,0.0267,223.3,1.45,0.013827596351868197,51.47666666666667,74.43
2024-11-26 11:48:19.990260,Paid Search,13206,541,26,394.94,0.73,0.0491,2933.38,7.43,0.04096622747236105,15.19,112.82
2024-11-26 11:48:19.990260,Social Media,36593,1414,36,445.1,0.31,0.0259,2508.47,5.64,0.03864127018828738,12.363888888888889,69.68
2024-11-26 11:48:19.990260,Display Ads,6832,115,2,152.1,1.32,0.0254,143.32,0.94,0.016832552693208432,76.05,71.66
2024-11-26 11:48:19.990260,Email Marketing,48602,1698,70,180.55,0.11,0.0412,8178.57,45.3,0.03493683387514917,2.5792857142857146,116.84
2024-11-26 11:48:19.990260,Affiliate Marketing,4634,156,7,276.06,1.77,0.0473,735.45,2.66,0.03366422097539922,39.43714285714286,105.06
2024-11-27 11:48:19.990260,Paid Search,8529,345,8,636.23,1.84,0.024,857.72,1.35,0.04045022863172705,79.52875,107.22
2024-11-27 11:48:19.990260,Social Media,17424,473,14,324.71,0.69,0.0315,983.82,3.03,0.027146464646464648,23.193571428571428,70.27
2024-11-27 11:48:19.990260,Display Ads,3448,145,2,154.81,1.07,0.0188,143.36,0.93,0.04205336426914153,77.405,71.68
2024-11-27 11:48:19.990260,Email Marketing,19831,631,43,266.85,0.42,0.0691,5325.77,19.96,0.03181886944682568,6.205813953488373,123.86
2024-11-27 11:48:19.990260,Affiliate Marketing,3388,39,1,96.84,2.48,0.0493,118.59,1.22,0.011511216056670602,96.84,118.59
2024-11-28 11:48:19.990260,Paid Search,5645,271,9,623.8,2.3,0.0363,963.68,1.54,0.04800708591674048,69.3111111111111,107.08
2024-11-28 11:48:19.990260,Social Media,17458,702,19,466.21,0.66,0.0278,1220.28,2.62,0.0402107916141597,24.53736842105263,64.23
2024-11-28 11:48:19.990260,Display Ads,21179,998,23,386.83,0.39,0.0231,1472.1,3.81,0.04712214929883375,16.81869565217391,64.0
2024-11-28 11:48:19.990260,Email Marketing,14533,702,49,180.08,0.26,0.0702,5809.62,32.26,0.048303860180279365,3.6751020408163266,118.56
2024-11-28 11:48:19.990260,Affiliate Marketing,15536,709,30,396.68,0.56,0.0425,2620.89,6.61,0.045635942327497424,13.222666666666667,87.36
2024-11-29 11:48:19.990260,Paid Search,21626,462,22,299.14,0.65,0.0495,2441.07,8.16,0.021363173957273652,13.597272727272726,110.96
2024-11-29 11:48:19.990260,Social Media,13358,287,8,283.34,0.99,0.0281,498.43,1.76,0.02148525228327594,35.4175,62.3
2024-11-29 11:48:19.990260,Display Ads,9792,134,2,96.39,0.72,0.0155,123.75,1.28,0.013684640522875817,48.195,61.88
2024-11-29 11:48:19.990260,Email Marketing,17155,224,12,72.5,0.32,0.0571,1452.38,20.03,0.01305741766248907,6.041666666666667,121.03
2024-11-29 11:48:19.990260,Affiliate Marketing,17171,511,23,299.65,0.59,0.0461,1943.57,6.49,0.029759478189971465,13.028260869565216,84.5
2024-11-30 11:48:19.990260,Paid Search,6239,136,6,95.32,0.7,0.0461,727.95,7.64,0.021798365122615803,15.886666666666665,121.33
2024-11-30 11:48:19.990260,Social Media,9604,108,2,153.7,1.42,0.0213,148.69,0.97,0.011245314452311536,76.85,74.34
2024-11-30 11:48:19.990260,Display Ads,5906,210,5,179.15,0.85,0.0268,304.62,1.7,0.03555706061632238,35.83,60.92
2024-11-30 11:48:19.990260,Email Marketing,35672,1238,54,186.07,0.15,0.0442,6404.03,34.42,0.03470509082753981,3.4457407407407405,118.59
2024-11-30 11:48:19.990260,Affiliate Marketing,5942,268,13,330.3,1.23,0.0521,1212.03,3.67,0.04510265903736116,25.407692307692308,93.23
2024-12-01 11:48:19.990260,Paid Search,4646,104,2,141.33,1.36,0.0271,224.38,1.59,0.02238484718037021,70.665,112.19
2024-12-01 11:48:19.990260,Social Media,6586,319,6,528.86,1.66,0.0199,398.16,0.75,0.04843607652596417,88.14333333333333,66.36
2024-12-01 11:48:19.990260,Display Ads,17412,391,9,104.45,0.27,0.0243,506.6,4.85,0.022455777624626694,11.605555555555556,56.29
2024-12-01 11:48:19.990260,Email Marketing,23141,470,18,126.99,0.27,0.0396,2123.52,16.72,0.020310271811935527,7.055,117.97
2024-12-01 11:48:19.990260,Affiliate Marketing,2765,121,7,263.55,2.18,0.0591,581.48,2.21,0.04376130198915009,37.65,83.07
2024-12-02 11:48:19.990260,Paid Search,5145,79,2,227.86,2.88,0.0254,255.55,1.12,0.015354713313896987,113.93,127.78
2024-12-02 11:48:19.990260,Social Media,13812,185,6,316.22,1.71,0.0331,425.67,1.35,0.013394150014480162,52.70333333333334,70.95
2024-12-02 11:48:19.990260,Display Ads,3837,174,3,240.63,1.38,0.0224,174.44,0.72,0.04534792806880375,80.21,58.15
2024-12-02 11:48:19.990260,Email Marketing,7479,247,11,112.72,0.46,0.0461,1370.9,12.16,0.033025805588982486,10.247272727272728,124.63
2024-12-02 11:48:19.990260,Affiliate Marketing,4994,140,7,327.53,2.34,0.0555,580.98,1.77,0.02803364036844213,46.79,83.0
2024-12-03 11:48:19.990260,Paid Search,4780,132,5,391.82,2.97,0.0421,541.59,1.38,0.027615062761506277,78.364,108.32
2024-12-03 11:48:19.990260,Social Media,25657,1251,19,872.09,0.7,0.0159,1276.54,1.46,0.048758623377635736,45.89947368421053,67.19
2024-12-03 11:48:19.990260,Display Ads,5623,114,1,156.19,1.37,0.0129,84.62,0.54,0.020273875155610886,156.19,84.62
2024-12-03 11:48:19.990260,Email Marketing,13697,333,25,134.58,0.4,0.0779,3127.53,23.24,0.02431189311528072,5.3832,125.1
2024-12-03 11:48:19.990260,Affiliate Marketing,5924,140,3,207.35,1.48,0.0232,271.16,1.31,0.02363268062120189,69.11666666666666,90.39
2024-12-04 11:48:19.990260,Paid Search,3390,43,1,127.62,2.97,0.0433,116.72,0.91,0.012684365781710914,127.62,116.72
2024-12-04 11:48:19.990260,Social Media,11543,427,10,702.38,1.64,0.024,634.88,0.9,0.03699211643420255,70.238,63.49
2024-12-04 11:48:19.990260,Display Ads,21049,577,8,182.61,0.32,0.0139,556.55,3.05,0.027412228609435128,22.82625,69.57
2024-12-04 11:48:19.990260,Email Marketing,30074,845,50,203.98,0.24,0.0593,5705.74,27.97,0.028097359845713904,4.0796,114.11
2024-12-04 11:48:19.990260,Affiliate Marketing,20413,731,43,341.11,0.47,0.0591,3783.16,11.09,0.0358105129084407,7.932790697674419,87.98
2024-12-05 11:48:19.990260,Paid Search,5808,282,6,803.94,2.85,0.0243,611.14,0.76,0.04855371900826446,133.99,101.86
2024-12-05 11:48:19.990260,Social Media,12440,549,13,716.55,1.31,0.024,866.66,1.21,0.044131832797427654,55.11923076923077,66.67
2024-12-05 11:48:19.990260,Display Ads,21770,454,10,260.29,0.57,0.0226,629.73,2.42,0.020854386770785483,26.029000000000003,62.97
2024-12-05 11:48:19.990260,Email Marketing,25936,421,25,106.83,0.25,0.0615,3003.36,28.11,0.016232264034546577,4.2732,120.13
2024-12-05 11:48:19.990260,Affiliate Marketing,14472,396,23,295.94,0.75,0.0595,2094.97,7.08,0.02736318407960199,12.86695652173913,91.09
2024-12-06 11:48:19.990260,Paid Search,4449,160,6,431.09,2.69,0.042,738.44,1.71,0.03596313778377164,71.84833333333333,123.07
2024-12-06 11:48:19.990260,Social Media,11916,349,6,289.62,0.83,0.0199,457.84,1.58,0.029288351795904666,48.27,76.31
2024-12-06 11:48:19.990260,Display Ads,8182,142,3,62.77,0.44,0.0243,196.74,3.13,0.017355169885113663,20.923333333333336,65.58
2024-12-06 11:48:19.990260,Email Marketing,5783,173,10,75.19,0.43,0.0586,1273.84,16.94,0.029915268891578764,7.519,127.38
2024-12-06 11:48:19.990260,Affiliate Marketing,9834,435,22,450.44,1.04,0.052,1896.77,4.21,0.044234289200732156,20.474545454545453,86.22
2024-12-07 11:48:19.990260,Paid Search,5921,229,6,204.25,0.89,0.0269,794.4,3.89,0.03867589934132748,34.041666666666664,132.4
2024-12-07 11:48:19.990260,Social Media,12197,203,4,249.17,1.23,0.0199,255.96,1.03,0.01664343691071575,62.2925,63.99
2024-12-07 11:48:19.990260,Display Ads,10475,394,8,360.21,0.91,0.0207,492.04,1.37,0.037613365155131265,45.02625,61.51
2024-12-07 11:48:19.990260,Email Marketing,16360,332,23,103.13,0.31,0.0714,2784.13,27.0,0.020293398533007333,4.48391304347826,121.05
2024-12-07 11:48:19.990260,Affiliate Marketing,6688,83,4,40.5,0.49,0.0537,356.45,8.8,0.012410287081339713,10.125,89.11
2024-12-08 11:48:19.990260,Paid Search,4351,110,5,264.82,2.41,0.0466,618.64,2.34,0.02528154447253505,52.964,123.73
2024-12-08 11:48:19.990260,Social Media,11570,273,8,291.46,1.07,0.0296,516.91,1.77,0.02359550561797753,36.4325,64.61
2024-12-08 11:48:19.990260,Display Ads,4109,88,1,81.69,0.93,0.0182,51.25,0.63,0.02141640301776588,81.69,51.25
2024-12-08 11:48:19.990260,Email Marketing,11434,509,31,88.47,0.17,0.0615,3753.7,42.43,0.04451635473150253,2.8538709677419356,121.09
2024-12-08 11:48:19.990260,Affiliate Marketing,2257,109,2,177.03,1.62,0.0214,172.54,0.97,0.048294195835179445,88.515,86.27
2024-12-09 11:48:19.990260,Paid Search,6768,210,10,551.25,2.63,0.0492,1090.35,1.98,0.03102836879432624,55.125,109.03
2024-12-09 11:48:19.990260,Social Media,10266,404,10,465.1,1.15,0.0249,664.09,1.43,0.03935320475355543,46.510000000000005,66.41
2024-12-09 11:48:19.990260,Display Ads,6186,175,2,152.65,0.87,0.0124,148.44,0.97,0.028289686388619464,76.325,74.22
2024-12-09 11:48:19.990260,Email Marketing,14478,684,23,153.31,0.22,0.0349,2694.36,17.57,0.047244094488188976,6.665652173913044,117.15
2024-12-09 11:48:19.990260,Affiliate Marketing,7461,231,5,358.79,1.55,0.0224,429.32,1.2,0.03096099718536389,71.75800000000001,85.86
2024-12-10 11:48:19.990260,Paid Search,15123,717,29,459.39,0.64,0.0418,3339.37,7.27,0.047411227930966075,15.84103448275862,115.15
2024-12-10 11:48:19.990260,Social Media,11361,435,15,718.48,1.65,0.0354,1026.06,1.43,0.03828888302086084,47.89866666666667,68.4
2024-12-10 11:48:19.990260,Display Ads,12898,552,6,240.22,0.44,0.0114,355.76,1.48,0.04279733291983253,40.03666666666667,59.29
2024-12-10 11:48:19.990260,Email Marketing,63884,2767,170,353.85,0.13,0.0615,20645.75,58.35,0.0433128795942646,2.081470588235294,121.45
2024-12-10 11:48:19.990260,Affiliate Marketing,3383,119,6,291.18,2.45,0.0516,538.1,1.85,0.035175879396984924,48.53,89.68
2024-12-11 11:48:19.990260,Paid Search,21432,312,10,212.46,0.68,0.0339,1149.6,5.41,0.014557670772676373,21.246000000000002,114.96
2024-12-11 11:48:19.990260,Social Media,37393,1585,49,919.6,0.58,0.0315,3380.52,3.68,0.042387612654774955,18.76734693877551,68.99
2024-12-11 11:48:19.990260,Display Ads,18352,193,4,109.88,0.57,0.0209,291.23,2.65,0.010516564952048823,27.47,72.81
2024-12-11 11:48:19.990260,Email Marketing,50327,541,35,80.53,0.15,0.066,4144.42,51.46,0.010749696981739424,2.3008571428571427,118.41
2024-12-11 11:48:19.990260,Affiliate Marketing,4806,78,3,166.04,2.13,0.0498,291.42,1.76,0.016229712858926344,55.346666666666664,97.14
2024-12-12 11:48:19.990260,Paid Search,5359,110,2,296.71,2.7,0.0249,282.19,0.95,0.020526217577906326,148.355,141.09
2024-12-12 11:48:19.990260,Social Media,18402,668,24,559.2,0.84,0.0364,1695.25,3.03,0.03630040213020324,23.3,70.64
2024-12-12 11:48:19.990260,Display Ads,8501,164,4,217.73,1.33,0.0293,254.57,1.17,0.01929184801788025,54.4325,63.64
2024-12-12 11:48:19.990260,Email Marketing,30160,580,36,85.77,0.15,0.0628,4191.81,48.87,0.019230769230769232,2.3825,116.44
2024-12-12 11:48:19.990260,Affiliate Marketing,4121,178,6,249.28,1.4,0.0354,559.54,2.24,0.04319339966027663,41.54666666666667,93.26
2024-12-13 11:48:19.990260,Paid Search,9356,112,3,168.39,1.5,0.0348,276.18,1.64,0.011970927746900385,56.129999999999995,92.06
2024-12-13 11:48:19.990260,Social Media,18299,369,13,391.69,1.06,0.0357,933.71,2.38,0.02016503634078365,30.13,71.82
2024-12-13 11:48:19.990260,Display Ads,8938,288,4,377.09,1.31,0.0146,277.15,0.73,0.03222197359588275,94.2725,69.29
2024-12-13 11:48:19.990260,Email Marketing,26702,303,16,108.62,0.36,0.0532,1994.02,18.36,0.011347464609392555,6.78875,124.63
2024-12-13 11:48:19.990260,Affiliate Marketing,12268,322,18,206.57,0.64,0.0577,1546.46,7.49,0.02624714704923378,11.476111111111111,85.91
2024-12-14 11:48:19.990260,Paid Search,1824,36,0,97.36,2.7,0.0259,0,0,0.019736842105263157,inf,0
2024-12-14 11:48:19.990260,Social Media,19716,684,13,547.36,0.8,0.0196,977.7,1.79,0.03469263542300669,42.104615384615386,75.21
2024-12-14 11:48:19.990260,Display Ads,9658,256,3,153.56,0.6,0.0148,232.39,1.51,0.026506523089666598,51.18666666666667,77.46
2024-12-14 11:48:19.990260,Email Marketing,4792,91,3,44.68,0.49,0.0355,368.54,8.25,0.018989983305509182,14.893333333333333,122.85
2024-12-14 11:48:19.990260,Affiliate Marketing,4236,97,5,126.64,1.31,0.0584,426.38,3.37,0.022898961284230405,25.328,85.28
2024-12-15 11:48:19.990260,Paid Search,4901,90,4,103.17,1.15,0.0495,429.83,4.17,0.01836359926545603,25.7925,107.46
2024-12-15 11:48:19.990260,Social Media,9002,188,3,272.01,1.45,0.0194,194.85,0.72,0.020884247944901135,90.67,64.95
2024-12-15 11:48:19.990260,Display Ads,2347,39,0,51.39,1.32,0.0123,0,0,0.016616957818491693,inf,0
2024-12-15 11:48:19.990260,Email Marketing,13272,605,44,120.8,0.2,0.0736,5520.01,45.7,0.045584689572031344,2.7454545454545456,125.45
2024-12-15 11:48:19.990260,Affiliate Marketing,3755,184,9,391.21,2.13,0.0491,783.0,2.0,0.04900133155792277,43.467777777777776,87.0
2024-12-16 11:48:19.990260,Paid Search,3151,116,2,344.49,2.97,0.0227,216.52,0.63,0.03681370993335449,172.245,108.26
2024-12-16 11:48:19.990260,Social Media,25392,890,35,460.16,0.52,0.0396,2409.13,5.24,0.03505040957781978,13.147428571428572,68.83
2024-12-16 11:48:19.990260,Display Ads,5726,278,5,355.63,1.28,0.0189,288.56,0.81,0.04855047153335662,71.126,57.71
2024-12-16 11:48:19.990260,Email Marketing,14890,679,52,204.12,0.3,0.0773,6264.29,30.69,0.04560107454667562,3.9253846153846155,120.47
2024-12-16 11:48:19.990260,Affiliate Marketing,3404,81,2,148.54,1.83,0.0271,212.92,1.43,0.02379553466509988,74.27,106.46
2024-12-17 11:48:19.990260,Paid Search,5348,242,8,665.61,2.75,0.0363,857.25,1.29,0.04525056095736724,83.20125,107.16
2024-12-17 11:48:19.990260,Social Media,13118,565,11,976.19,1.73,0.0204,723.36,0.74,0.04307059002896783,88.74454545454546,65.76
2024-12-17 11:48:19.990260,Display Ads,9109,354,9,484.2,1.37,0.0259,569.39,1.18,0.038862663300032935,53.8,63.27
2024-12-17 11:48:19.990260,Email Marketing,8640,142,8,50.39,0.35,0.062,986.1,19.57,0.016435185185185185,6.29875,123.26
2024-12-17 11:48:19.990260,Affiliate Marketing,6867,150,5,193.05,1.29,0.0387,447.46,2.32,0.021843599825251202,38.61,89.49
2024-12-18 11:48:19.990260,Paid Search,6631,77,2,147.8,1.92,0.0312,248.56,1.68,0.011612124868044036,73.9,124.28
2024-12-18 11:48:19.990260,Social Media,20458,633,10,336.84,0.53,0.017,685.68,2.04,0.030941441001075373,33.684,68.57
2024-12-18 11:48:19.990260,Display Ads,13547,232,4,102.89,0.44,0.0201,252.99,2.46,0.017125562855244705,25.7225,63.25
2024-12-18 11:48:19.990260,Email Marketing,18244,543,17,257.78,0.47,0.033,1953.74,7.58,0.029763209822407367,15.163529411764705,114.93
2024-12-18 11:48:19.990260,Affiliate Marketing,5317,156,5,344.4,2.21,0.0344,511.75,1.49,0.029339853300733496,68.88,102.35
2024-12-19 11:48:19.990260,Paid Search,7827,258,7,397.98,1.54,0.0279,856.76,2.15,0.03296282100421617,56.854285714285716,122.39
2024-12-19 11:48:19.990260,Social Media,39913,1720,27,556.68,0.32,0.0157,1887.86,3.39,0.04309372886027109,20.617777777777775,69.92
2024-12-19 11:48:19.990260,Display Ads,3553,153,2,220.93,1.44,0.0195,128.72,0.58,0.0430622009569378,110.465,64.36
2024-12-19 11:48:19.990260,Email Marketing,38499,1784,58,328.57,0.18,0.0331,6988.57,21.27,0.04633886594456999,5.665,120.49
2024-12-19 11:48:19.990260,Affiliate Marketing,4460,149,5,338.12,2.27,0.0384,392.65,1.16,0.03340807174887892,67.624,78.53
