date,product_id,site_id,quantity,unit_cost,supplier_id,last_restock_date,reorder_point,max_stock_level
2024-12-01,P000017,LOC016,190,262.68,S0023,2024-11-16,33,210
2024-12-31,P000017,LOC016,166,259.7,S0023,2024-12-12,33,210
2025-01-30,P000017,LOC016,196,244.78,S0023,2025-01-11,33,210
2025-03-01,P000017,LOC016,198,261.95,S0023,2025-02-08,33,210
2025-03-31,P000017,LOC016,171,254.73,S0023,2025-03-02,33,210
2024-10-02,P000017,LOC017,161,264.58,S0023,2024-09-23,33,210
2024-11-01,P000017,LOC017,167,261.94,S0023,2024-10-13,33,210
2024-12-01,P000017,LOC017,174,251.62,S0023,2024-11-26,33,210
2024-12-31,P000017,LOC017,197,252.36,S0023,2024-12-21,33,210
2025-01-30,P000017,LOC017,189,262.94,S0023,2025-01-27,33,210
2025-03-01,P000017,LOC017,189,250.79,S0023,2025-01-30,33,210
2025-03-31,P000017,LOC017,154,250.32,S0023,2025-03-25,33,210
2024-10-02,P000017,LOC018,160,252.74,S0023,2024-09-03,33,210
2024-11-01,P000017,LOC018,180,268.43,S0023,2024-10-30,33,210
2024-12-01,P000017,LOC018,192,269.33,S0023,2024-11-03,33,210
2024-12-31,P000017,LOC018,176,257.28,S0023,2024-12-27,33,210
2025-01-30,P000017,LOC018,152,262.77,S0023,2025-01-13,33,210
2025-03-01,P000017,LOC018,191,263.14,S0023,2025-02-09,33,210
2025-03-31,P000017,LOC018,191,244.63,S0023,2025-03-12,33,210
2024-10-02,P000017,LOC019,161,256.97,S0023,2024-09-25,33,210
2024-11-01,P000017,LOC019,187,250.44,S0023,2024-10-07,33,210
2024-12-01,P000017,LOC019,161,264.83,S0023,2024-11-28,33,210
2024-12-31,P000017,LOC019,194,263.06,S0023,2024-12-02,33,210
2025-01-30,P000017,LOC019,154,261.04,S0023,2025-01-04,33,210
2025-03-01,P000017,LOC019,169,264.45,S0023,2025-02-26,33,210
2025-03-31,P000017,LOC019,196,249.5,S0023,2025-03-02,33,210
2024-10-02,P000017,LOC020,158,258.4,S0023,2024-09-08,33,210
2024-11-01,P000017,LOC020,170,247.0,S0023,2024-10-23,33,210
2024-12-01,P000017,LOC020,165,257.15,S0023,2024-11-23,33,210
2024-12-31,P000017,LOC020,148,253.08,S0023,2024-12-08,33,210
2025-01-30,P000017,LOC020,149,249.39,S0023,2025-01-26,33,210
2025-03-01,P000017,LOC020,173,244.12,S0023,2025-02-15,33,210
2025-03-31,P000017,LOC020,159,255.16,S0023,2025-03-12,33,210
2024-10-02,P000018,LOC001,155,163.75,S0013,2024-09-12,40,164
2024-11-01,P000018,LOC001,130,164.08,S0013,2024-10-18,40,164
2024-12-01,P000018,LOC001,115,167.0,S0013,2024-11-08,40,164
2024-12-31,P000018,LOC001,152,161.5,S0013,2024-12-02,40,164
2025-01-30,P000018,LOC001,149,160.84,S0013,2025-01-16,40,164
2025-03-01,P000018,LOC001,141,169.97,S0013,2025-02-06,40,164
2025-03-31,P000018,LOC001,147,164.44,S0013,2025-03-10,40,164
2024-10-02,P000018,LOC002,120,168.26,S0013,2024-09-06,40,164
2024-11-01,P000018,LOC002,126,159.1,S0013,2024-10-21,40,164
2024-12-01,P000018,LOC002,148,164.59,S0013,2024-11-15,40,164
2024-12-31,P000018,LOC002,143,163.87,S0013,2024-12-19,40,164
2025-01-30,P000018,LOC002,120,163.51,S0013,2025-01-15,40,164
2025-03-01,P000018,LOC002,143,156.89,S0013,2025-02-08,40,164
2025-03-31,P000018,LOC002,133,169.57,S0013,2025-03-22,40,164
2024-10-02,P000018,LOC003,115,168.38,S0013,2024-09-06,40,164
2024-11-01,P000018,LOC003,118,162.36,S0013,2024-10-12,40,164
2024-12-01,P000018,LOC003,125,158.86,S0013,2024-11-17,40,164
2024-12-31,P000018,LOC003,149,157.88,S0013,2024-12-01,40,164
2025-01-30,P000018,LOC003,137,157.96,S0013,2025-01-11,40,164
2025-03-01,P000018,LOC003,144,156.65,S0013,2025-02-27,40,164
2025-03-31,P000018,LOC003,136,167.59,S0013,2025-03-12,40,164
2024-10-02,P000018,LOC004,119,155.11,S0013,2024-09-22,40,164
2024-11-01,P000018,LOC004,126,166.37,S0013,2024-10-27,40,164
2024-12-01,P000018,LOC004,127,167.63,S0013,2024-11-27,40,164
2024-12-31,P000018,LOC004,116,159.8,S0013,2024-12-14,40,164
2025-01-30,P000018,LOC004,132,162.9,S0013,2025-01-10,40,164
2025-03-01,P000018,LOC004,147,161.12,S0013,2025-02-23,40,164
2025-03-31,P000018,LOC004,133,165.56,S0013,2025-03-12,40,164
2024-10-02,P000018,LOC005,119,159.38,S0013,2024-09-30,40,164
2024-11-01,P000018,LOC005,151,161.05,S0013,2024-10-06,40,164
2024-12-01,P000018,LOC005,139,161.37,S0013,2024-11-15,40,164
2024-12-31,P000018,LOC005,115,171.12,S0013,2024-12-06,40,164
2025-01-30,P000018,LOC005,135,169.7,S0013,2025-01-29,40,164
2025-03-01,P000018,LOC005,124,157.53,S0013,2025-02-15,40,164
2025-03-31,P000018,LOC005,120,165.33,S0013,2025-03-20,40,164
2024-10-02,P000018,LOC006,132,159.65,S0013,2024-09-12,40,164
2024-11-01,P000018,LOC006,140,162.95,S0013,2024-10-27,40,164
2024-12-01,P000018,LOC006,124,157.78,S0013,2024-11-08,40,164
2024-12-31,P000018,LOC006,131,160.81,S0013,2024-12-05,40,164
2025-01-30,P000018,LOC006,142,156.81,S0013,2025-01-23,40,164
2025-03-01,P000018,LOC006,118,168.16,S0013,2025-02-08,40,164
2025-03-31,P000018,LOC006,154,165.6,S0013,2025-03-18,40,164
2024-10-02,P000018,LOC007,117,159.5,S0013,2024-09-27,40,164
2024-11-01,P000018,LOC007,136,165.08,S0013,2024-10-13,40,164
2024-12-01,P000018,LOC007,135,164.72,S0013,2024-11-13,40,164
2024-12-31,P000018,LOC007,155,156.04,S0013,2024-12-02,40,164
2025-01-30,P000018,LOC007,137,164.1,S0013,2025-01-28,40,164
2025-03-01,P000018,LOC007,130,169.59,S0013,2025-02-04,40,164
2025-03-31,P000018,LOC007,134,163.71,S0013,2025-03-28,40,164
2024-10-02,P000018,LOC008,140,164.54,S0013,2024-09-04,40,164
2024-11-01,P000018,LOC008,155,168.62,S0013,2024-10-13,40,164
2024-12-01,P000018,LOC008,125,157.68,S0013,2024-11-11,40,164
2024-12-31,P000018,LOC008,115,157.7,S0013,2024-12-10,40,164
2025-01-30,P000018,LOC008,147,161.53,S0013,2025-01-14,40,164
2025-03-01,P000018,LOC008,128,166.9,S0013,2025-02-12,40,164
2025-03-31,P000018,LOC008,144,157.96,S0013,2025-03-07,40,164
2024-10-02,P000018,LOC009,140,156.95,S0013,2024-09-23,40,164
2024-11-01,P000018,LOC009,146,168.83,S0013,2024-10-09,40,164
2024-12-01,P000018,LOC009,144,156.71,S0013,2024-11-04,40,164
2024-12-31,P000018,LOC009,128,165.18,S0013,2024-12-24,40,164
2025-01-30,P000018,LOC009,116,169.01,S0013,2025-01-25,40,164
2025-03-01,P000018,LOC009,137,159.62,S0013,2025-02-28,40,164
2025-03-31,P000018,LOC009,148,168.53,S0013,2025-03-29,40,164
2024-10-02,P000018,LOC010,121,157.86,S0013,2024-09-17,40,164
2024-11-01,P000018,LOC010,146,165.03,S0013,2024-10-22,40,164
2024-12-01,P000018,LOC010,133,168.65,S0013,2024-11-07,40,164
2024-12-31,P000018,LOC010,143,161.91,S0013,2024-12-13,40,164
2025-01-30,P000018,LOC010,140,157.45,S0013,2025-01-22,40,164
2025-03-01,P000018,LOC010,148,155.72,S0013,2025-02-06,40,164
2025-03-31,P000018,LOC010,117,162.74,S0013,2025-03-13,40,164
2024-10-02,P000018,LOC011,146,169.83,S0013,2024-09-14,40,164
2024-11-01,P000018,LOC011,133,157.63,S0013,2024-10-06,40,164
2024-12-01,P000018,LOC011,126,155.42,S0013,2024-11-28,40,164
2024-12-31,P000018,LOC011,116,156.66,S0013,2024-12-29,40,164
2025-01-30,P000018,LOC011,122,167.88,S0013,2024-12-31,40,164
2025-03-01,P000018,LOC011,116,170.45,S0013,2025-02-08,40,164
2025-03-31,P000018,LOC011,153,157.72,S0013,2025-03-04,40,164
2024-10-02,P000018,LOC012,135,169.07,S0013,2024-09-13,40,164
2024-11-01,P000018,LOC012,155,155.32,S0013,2024-10-27,40,164
2024-12-01,P000018,LOC012,137,161.38,S0013,2024-11-09,40,164
2024-12-31,P000018,LOC012,125,163.81,S0013,2024-12-18,40,164
2025-01-30,P000018,LOC012,145,157.69,S0013,2025-01-13,40,164
2025-03-01,P000018,LOC012,122,164.16,S0013,2025-02-06,40,164
2025-03-31,P000018,LOC012,129,168.63,S0013,2025-03-14,40,164
2024-10-02,P000018,LOC013,146,166.93,S0013,2024-09-08,40,164
2024-11-01,P000018,LOC013,150,157.46,S0013,2024-10-30,40,164
2024-12-01,P000018,LOC013,128,162.41,S0013,2024-11-03,40,164
2024-12-31,P000018,LOC013,119,157.96,S0013,2024-12-26,40,164
2025-01-30,P000018,LOC013,129,159.71,S0013,2025-01-01,40,164
2025-03-01,P000018,LOC013,151,163.27,S0013,2025-02-06,40,164
2025-03-31,P000018,LOC013,145,163.81,S0013,2025-03-28,40,164
2024-10-02,P000018,LOC014,151,170.45,S0013,2024-09-21,40,164
2024-11-01,P000018,LOC014,130,154.99,S0013,2024-10-26,40,164
2024-12-01,P000018,LOC014,154,164.97,S0013,2024-11-09,40,164
2024-12-31,P000018,LOC014,135,159.05,S0013,2024-12-12,40,164
2025-01-30,P000018,LOC014,135,162.59,S0013,2025-01-24,40,164
2025-03-01,P000018,LOC014,152,162.92,S0013,2025-02-07,40,164
2025-03-31,P000018,LOC014,136,170.3,S0013,2025-03-29,40,164
2024-10-02,P000018,LOC015,147,166.62,S0013,2024-09-23,40,164
2024-11-01,P000018,LOC015,144,160.76,S0013,2024-10-23,40,164
2024-12-01,P000018,LOC015,118,171.07,S0013,2024-11-28,40,164
2024-12-31,P000018,LOC015,139,160.79,S0013,2024-12-01,40,164
2025-01-30,P000018,LOC015,148,164.38,S0013,2025-01-25,40,164
2025-03-01,P000018,LOC015,137,164.4,S0013,2025-02-19,40,164
2025-03-31,P000018,LOC015,127,170.95,S0013,2025-03-14,40,164
2024-10-02,P000018,LOC016,118,158.19,S0013,2024-09-29,40,164
2024-11-01,P000018,LOC016,141,170.02,S0013,2024-10-17,40,164
2024-12-01,P000018,LOC016,127,156.06,S0013,2024-11-07,40,164
2024-12-31,P000018,LOC016,139,167.79,S0013,2024-12-14,40,164
2025-01-30,P000018,LOC016,132,158.1,S0013,2025-01-15,40,164
2025-03-01,P000018,LOC016,143,168.11,S0013,2025-02-18,40,164
2025-03-31,P000018,LOC016,129,156.69,S0013,2025-03-06,40,164
2024-10-02,P000018,LOC017,116,170.41,S0013,2024-09-29,40,164
2024-11-01,P000018,LOC017,150,157.32,S0013,2024-10-27,40,164
2024-12-01,P000018,LOC017,129,157.31,S0013,2024-11-06,40,164
2024-12-31,P000018,LOC017,155,157.58,S0013,2024-12-16,40,164
2025-01-30,P000018,LOC017,126,159.7,S0013,2025-01-06,40,164
2025-03-01,P000018,LOC017,154,169.15,S0013,2025-02-17,40,164
2025-03-31,P000018,LOC017,153,156.57,S0013,2025-03-20,40,164
2024-10-02,P000018,LOC018,117,168.47,S0013,2024-09-08,40,164
2024-11-01,P000018,LOC018,140,161.81,S0013,2024-10-28,40,164
2024-12-01,P000018,LOC018,129,165.73,S0013,2024-11-07,40,164
2024-12-31,P000018,LOC018,147,161.35,S0013,2024-12-19,40,164
2025-01-30,P000018,LOC018,142,171.04,S0013,2025-01-01,40,164
2025-03-01,P000018,LOC018,153,156.9,S0013,2025-02-13,40,164
2025-03-31,P000018,LOC018,120,168.7,S0013,2025-03-28,40,164
2024-10-02,P000018,LOC019,139,166.46,S0013,2024-09-11,40,164
2024-11-01,P000018,LOC019,146,162.3,S0013,2024-10-23,40,164
2024-12-01,P000018,LOC019,116,156.58,S0013,2024-11-29,40,164
2024-12-31,P000018,LOC019,117,164.45,S0013,2024-12-19,40,164
2025-01-30,P000018,LOC019,146,159.52,S0013,2025-01-02,40,164
2025-03-01,P000018,LOC019,129,168.13,S0013,2025-02-26,40,164
2025-03-31,P000018,LOC019,130,158.68,S0013,2025-03-22,40,164
2024-10-02,P000018,LOC020,138,159.97,S0013,2024-09-16,40,164
2024-11-01,P000018,LOC020,139,155.41,S0013,2024-10-09,40,164
2024-12-01,P000018,LOC020,142,160.64,S0013,2024-11-13,40,164
2024-12-31,P000018,LOC020,153,155.21,S0013,2024-12-03,40,164
2025-01-30,P000018,LOC020,130,167.19,S0013,2025-01-22,40,164
2025-03-01,P000018,LOC020,146,162.4,S0013,2025-02-14,40,164
2025-03-31,P000018,LOC020,138,155.83,S0013,2025-03-19,40,164
2024-10-02,P000019,LOC001,698,534.97,S0022,2024-09-16,14,842
2024-11-01,P000019,LOC001,752,534.52,S0022,2024-10-09,14,842
2024-12-01,P000019,LOC001,725,546.91,S0022,2024-11-25,14,842
2024-12-31,P000019,LOC001,735,568.34,S0022,2024-12-19,14,842
2025-01-30,P000019,LOC001,734,535.49,S0022,2025-01-24,14,842
2025-03-01,P000019,LOC001,695,569.54,S0022,2025-02-16,14,842
2025-03-31,P000019,LOC001,694,531.05,S0022,2025-03-11,14,842
2024-10-02,P000019,LOC002,617,532.33,S0022,2024-10-01,14,842
2024-11-01,P000019,LOC002,717,533.84,S0022,2024-10-04,14,842
2024-12-01,P000019,LOC002,796,536.17,S0022,2024-11-30,14,842
2024-12-31,P000019,LOC002,790,535.2,S0022,2024-12-06,14,842
2025-01-30,P000019,LOC002,838,549.79,S0022,2025-01-17,14,842
2025-03-01,P000019,LOC002,700,572.03,S0022,2025-01-30,14,842
2025-03-31,P000019,LOC002,673,532.53,S0022,2025-03-08,14,842
2024-10-02,P000019,LOC003,621,541.24,S0022,2024-10-01,14,842
2024-11-01,P000019,LOC003,653,570.12,S0022,2024-10-24,14,842
2024-12-01,P000019,LOC003,706,551.05,S0022,2024-11-29,14,842
2024-12-31,P000019,LOC003,665,527.44,S0022,2024-12-29,14,842
2025-01-30,P000019,LOC003,750,528.15,S0022,2025-01-07,14,842
2025-03-01,P000019,LOC003,757,563.58,S0022,2025-02-11,14,842
2025-03-31,P000019,LOC003,802,571.41,S0022,2025-03-11,14,842
2024-10-02,P000019,LOC004,607,535.15,S0022,2024-09-06,14,842
2024-11-01,P000019,LOC004,607,528.98,S0022,2024-10-29,14,842
2024-12-01,P000019,LOC004,608,561.28,S0022,2024-11-06,14,842
2024-12-31,P000019,LOC004,639,555.33,S0022,2024-12-30,14,842
2025-01-30,P000019,LOC004,664,536.76,S0022,2025-01-17,14,842
2025-03-01,P000019,LOC004,704,527.64,S0022,2025-02-09,14,842
2025-03-31,P000019,LOC004,692,564.39,S0022,2025-03-04,14,842
2024-10-02,P000019,LOC005,634,530.33,S0022,2024-09-29,14,842
2024-11-01,P000019,LOC005,595,545.51,S0022,2024-10-26,14,842
2024-12-01,P000019,LOC005,581,527.36,S0022,2024-11-25,14,842
2024-12-31,P000019,LOC005,671,573.44,S0022,2024-12-19,14,842
2025-01-30,P000019,LOC005,747,526.85,S0022,2025-01-24,14,842
2025-03-01,P000019,LOC005,760,530.99,S0022,2025-02-03,14,842
2025-03-31,P000019,LOC005,795,566.95,S0022,2025-03-11,14,842
2024-10-02,P000019,LOC006,662,567.54,S0022,2024-10-01,14,842
2024-11-01,P000019,LOC006,687,567.16,S0022,2024-10-26,14,842
2024-12-01,P000019,LOC006,762,550.98,S0022,2024-11-03,14,842
2024-12-31,P000019,LOC006,791,539.36,S0022,2024-12-04,14,842
2025-01-30,P000019,LOC006,823,572.11,S0022,2025-01-28,14,842
2025-03-01,P000019,LOC006,775,524.69,S0022,2025-02-25,14,842
2025-03-31,P000019,LOC006,726,558.96,S0022,2025-03-05,14,842
2024-10-02,P000019,LOC007,725,570.89,S0022,2024-09-05,14,842
2024-11-01,P000019,LOC007,783,560.56,S0022,2024-10-19,14,842
2024-12-01,P000019,LOC007,641,530.09,S0022,2024-11-09,14,842
2024-12-31,P000019,LOC007,613,566.75,S0022,2024-12-07,14,842
2025-01-30,P000019,LOC007,744,562.13,S0022,2025-01-22,14,842
2025-03-01,P000019,LOC007,694,520.65,S0022,2025-02-12,14,842
2025-03-31,P000019,LOC007,670,573.76,S0022,2025-03-21,14,842
2024-10-02,P000019,LOC008,705,562.99,S0022,2024-09-10,14,842
2024-11-01,P000019,LOC008,673,555.29,S0022,2024-10-14,14,842
2024-12-01,P000019,LOC008,712,532.94,S0022,2024-11-10,14,842
2024-12-31,P000019,LOC008,714,547.96,S0022,2024-12-08,14,842
2025-01-30,P000019,LOC008,809,562.16,S0022,2025-01-09,14,842
2025-03-01,P000019,LOC008,829,542.12,S0022,2025-02-03,14,842
2025-03-31,P000019,LOC008,707,543.77,S0022,2025-03-15,14,842
2024-10-02,P000019,LOC009,692,528.06,S0022,2024-09-02,14,842
2024-11-01,P000019,LOC009,723,548.07,S0022,2024-10-17,14,842
2024-12-01,P000019,LOC009,765,564.7,S0022,2024-11-22,14,842
2024-12-31,P000019,LOC009,801,573.71,S0022,2024-12-29,14,842
2025-01-30,P000019,LOC009,755,565.26,S0022,2025-01-29,14,842
2025-03-01,P000019,LOC009,764,521.5,S0022,2025-02-01,14,842
2025-03-31,P000019,LOC009,787,531.8,S0022,2025-03-30,14,842
2024-10-02,P000019,LOC010,620,537.32,S0022,2024-09-29,14,842
2024-11-01,P000019,LOC010,720,557.66,S0022,2024-10-12,14,842
2024-12-01,P000019,LOC010,737,547.19,S0022,2024-11-21,14,842
2024-12-31,P000019,LOC010,745,568.93,S0022,2024-12-12,14,842
2025-01-30,P000019,LOC010,797,569.29,S0022,2025-01-04,14,842
2025-03-01,P000019,LOC010,768,524.69,S0022,2025-02-10,14,842
2025-03-31,P000019,LOC010,796,526.93,S0022,2025-03-07,14,842
2024-10-02,P000019,LOC011,704,526.97,S0022,2024-09-15,14,842
2024-11-01,P000019,LOC011,735,572.35,S0022,2024-10-04,14,842
2024-12-01,P000019,LOC011,832,523.19,S0022,2024-11-06,14,842
2024-12-31,P000019,LOC011,644,566.34,S0022,2024-12-02,14,842
2025-01-30,P000019,LOC011,825,573.51,S0022,2025-01-09,14,842
2025-03-01,P000019,LOC011,644,549.12,S0022,2025-01-31,14,842
2025-03-31,P000019,LOC011,683,534.03,S0022,2025-03-21,14,842
2024-10-02,P000019,LOC012,599,553.31,S0022,2024-09-08,14,842
2024-11-01,P000019,LOC012,692,528.43,S0022,2024-10-17,14,842
2024-12-01,P000019,LOC012,653,535.54,S0022,2024-11-19,14,842
2024-12-31,P000019,LOC012,685,557.74,S0022,2024-12-10,14,842
2025-01-30,P000019,LOC012,638,548.81,S0022,2025-01-27,14,842
2025-03-01,P000019,LOC012,600,574.54,S0022,2025-02-17,14,842
2025-03-31,P000019,LOC012,674,520.62,S0022,2025-03-15,14,842
2024-10-02,P000019,LOC013,703,530.64,S0022,2024-09-26,14,842
2024-11-01,P000019,LOC013,696,573.71,S0022,2024-10-29,14,842
2024-12-01,P000019,LOC013,724,557.12,S0022,2024-11-22,14,842
2024-12-31,P000019,LOC013,774,536.11,S0022,2024-12-17,14,842
2025-01-30,P000019,LOC013,825,565.44,S0022,2025-01-16,14,842
2025-03-01,P000019,LOC013,799,536.11,S0022,2025-02-17,14,842
2025-03-31,P000019,LOC013,830,534.34,S0022,2025-03-24,14,842
2024-10-02,P000019,LOC014,580,557.86,S0022,2024-09-24,14,842
2024-11-01,P000019,LOC014,646,540.51,S0022,2024-10-22,14,842
2024-12-01,P000019,LOC014,621,538.71,S0022,2024-11-03,14,842
2024-12-31,P000019,LOC014,601,556.77,S0022,2024-12-16,14,842
2025-01-30,P000019,LOC014,607,551.66,S0022,2025-01-08,14,842
2025-03-01,P000019,LOC014,621,543.46,S0022,2025-02-17,14,842
2025-03-31,P000019,LOC014,703,560.31,S0022,2025-03-28,14,842
2024-10-02,P000019,LOC015,624,570.72,S0022,2024-09-08,14,842
2024-11-01,P000019,LOC015,603,557.53,S0022,2024-10-16,14,842
2024-12-01,P000019,LOC015,657,555.76,S0022,2024-11-18,14,842
2024-12-31,P000019,LOC015,716,526.6,S0022,2024-12-12,14,842
2025-01-30,P000019,LOC015,785,552.63,S0022,2025-01-23,14,842
2025-03-01,P000019,LOC015,783,566.34,S0022,2025-02-16,14,842
2025-03-31,P000019,LOC015,813,532.65,S0022,2025-03-30,14,842
2024-10-02,P000019,LOC016,695,550.88,S0022,2024-09-15,14,842
2024-11-01,P000019,LOC016,761,562.57,S0022,2024-10-03,14,842
2024-12-01,P000019,LOC016,784,563.32,S0022,2024-11-12,14,842
2024-12-31,P000019,LOC016,832,525.31,S0022,2024-12-11,14,842
2025-01-30,P000019,LOC016,649,563.2,S0022,2024-12-31,14,842
2025-03-01,P000019,LOC016,782,539.94,S0022,2025-02-07,14,842
2025-03-31,P000019,LOC016,692,552.2,S0022,2025-03-04,14,842
2024-10-02,P000019,LOC017,685,559.96,S0022,2024-09-29,14,842
2024-11-01,P000019,LOC017,772,523.5,S0022,2024-10-07,14,842
2024-12-01,P000019,LOC017,786,551.5,S0022,2024-11-28,14,842
2024-12-31,P000019,LOC017,742,571.75,S0022,2024-12-30,14,842
2025-01-30,P000019,LOC017,750,572.97,S0022,2025-01-04,14,842
2025-03-01,P000019,LOC017,700,569.89,S0022,2025-02-19,14,842
2025-03-31,P000019,LOC017,707,572.93,S0022,2025-03-11,14,842
2024-10-02,P000019,LOC018,587,546.96,S0022,2024-09-29,14,842
2024-11-01,P000019,LOC018,665,571.04,S0022,2024-10-06,14,842
2024-12-01,P000019,LOC018,754,571.88,S0022,2024-11-11,14,842
2024-12-31,P000019,LOC018,840,537.75,S0022,2024-12-25,14,842
2025-01-30,P000019,LOC018,615,526.63,S0022,2025-01-10,14,842
2025-03-01,P000019,LOC018,768,545.14,S0022,2025-02-13,14,842
2025-03-31,P000019,LOC018,684,524.05,S0022,2025-03-10,14,842
2024-10-02,P000019,LOC019,671,572.98,S0022,2024-09-22,14,842
2024-11-01,P000019,LOC019,704,546.19,S0022,2024-10-11,14,842
2024-12-01,P000019,LOC019,744,569.88,S0022,2024-11-08,14,842
2024-12-31,P000019,LOC019,810,540.89,S0022,2024-12-18,14,842
2025-01-30,P000019,LOC019,778,553.25,S0022,2025-01-11,14,842
2025-03-01,P000019,LOC019,683,541.47,S0022,2025-02-16,14,842
2025-03-31,P000019,LOC019,607,525.01,S0022,2025-03-14,14,842
2024-10-02,P000019,LOC020,700,570.75,S0022,2024-10-01,14,842
2024-11-01,P000019,LOC020,722,570.19,S0022,2024-10-22,14,842
2024-12-01,P000019,LOC020,678,573.85,S0022,2024-11-12,14,842
2024-12-31,P000019,LOC020,737,526.27,S0022,2024-12-22,14,842
2025-01-30,P000019,LOC020,789,521.13,S0022,2025-01-05,14,842
2025-03-01,P000019,LOC020,822,522.61,S0022,2025-02-04,14,842
2025-03-31,P000019,LOC020,732,570.14,S0022,2025-03-08,14,842
2024-10-02,P000020,LOC001,0,8.93,S0017,2024-09-24,28,135
2024-11-01,P000020,LOC001,0,9.33,S0017,2024-10-04,28,135
2024-12-01,P000020,LOC001,47,8.61,S0017,2024-11-04,28,135
2024-12-31,P000020,LOC001,73,9.19,S0017,2024-12-08,28,135
2025-01-30,P000020,LOC001,123,8.92,S0017,2025-01-25,28,135
2025-03-01,P000020,LOC001,105,8.48,S0017,2025-02-20,28,135
2025-03-31,P000020,LOC001,106,8.75,S0017,2025-03-29,28,135
2024-10-02,P000020,LOC002,26,8.53,S0017,2024-09-03,28,135
2024-11-01,P000020,LOC002,126,8.88,S0017,2024-10-24,28,135
2024-12-01,P000020,LOC002,134,9.25,S0017,2024-11-26,28,135
2024-12-31,P000020,LOC002,92,8.56,S0017,2024-12-01,28,135
2025-01-30,P000020,LOC002,101,9.12,S0017,2025-01-15,28,135
2025-03-01,P000020,LOC002,52,8.74,S0017,2025-02-21,28,135
2025-03-31,P000020,LOC002,51,8.62,S0017,2025-03-06,28,135
2024-10-02,P000020,LOC003,68,8.63,S0017,2024-09-21,28,135
2024-11-01,P000020,LOC003,96,8.61,S0017,2024-10-21,28,135
2024-12-01,P000020,LOC003,127,9.22,S0017,2024-11-13,28,135
2024-12-31,P000020,LOC003,112,8.79,S0017,2024-12-18,28,135
2025-01-30,P000020,LOC003,124,8.68,S0017,2025-01-06,28,135
2025-03-01,P000020,LOC003,123,9.07,S0017,2025-02-08,28,135
2025-03-31,P000020,LOC003,118,8.53,S0017,2025-03-05,28,135
2024-10-02,P000020,LOC004,48,9.04,S0017,2024-09-06,28,135
2024-11-01,P000020,LOC004,99,8.66,S0017,2024-10-21,28,135
2024-12-01,P000020,LOC004,131,8.89,S0017,2024-11-16,28,135
2024-12-31,P000020,LOC004,111,8.63,S0017,2024-12-13,28,135
2025-01-30,P000020,LOC004,125,8.64,S0017,2025-01-28,28,135
2025-03-01,P000020,LOC004,116,9.14,S0017,2025-02-22,28,135
2025-03-31,P000020,LOC004,121,8.65,S0017,2025-03-18,28,135
2024-10-02,P000020,LOC005,77,8.5,S0017,2024-09-06,28,135
2024-11-01,P000020,LOC005,113,9.01,S0017,2024-10-04,28,135
2024-12-01,P000020,LOC005,111,8.75,S0017,2024-11-09,28,135
2024-12-31,P000020,LOC005,98,8.95,S0017,2024-12-09,28,135
2025-01-30,P000020,LOC005,101,8.5,S0017,2024-12-31,28,135
2025-03-01,P000020,LOC005,99,9.13,S0017,2025-02-23,28,135
2025-03-31,P000020,LOC005,121,8.47,S0017,2025-03-19,28,135
2024-10-02,P000020,LOC006,39,9.12,S0017,2024-09-05,28,135
2024-11-01,P000020,LOC006,37,8.84,S0017,2024-10-20,28,135
2024-12-01,P000020,LOC006,57,8.74,S0017,2024-11-11,28,135
2024-12-31,P000020,LOC006,39,9.05,S0017,2024-12-10,28,135
2025-01-30,P000020,LOC006,90,8.7,S0017,2025-01-14,28,135
2025-03-01,P000020,LOC006,126,9.29,S0017,2025-02-08,28,135
2025-03-31,P000020,LOC006,89,8.7,S0017,2025-03-04,28,135
2024-10-02,P000020,LOC007,46,8.98,S0017,2024-09-23,28,135
2024-11-01,P000020,LOC007,108,8.6,S0017,2024-10-24,28,135
2024-12-01,P000020,LOC007,95,9.25,S0017,2024-11-16,28,135
2024-12-31,P000020,LOC007,113,8.73,S0017,2024-12-16,28,135
2025-01-30,P000020,LOC007,106,8.53,S0017,2025-01-26,28,135
2025-03-01,P000020,LOC007,121,9.14,S0017,2025-02-08,28,135
2025-03-31,P000020,LOC007,113,8.59,S0017,2025-03-25,28,135
2024-10-02,P000020,LOC008,31,9.28,S0017,2024-09-17,28,135
2024-11-01,P000020,LOC008,61,9.09,S0017,2024-10-03,28,135
2024-12-01,P000020,LOC008,115,8.57,S0017,2024-11-16,28,135
2024-12-31,P000020,LOC008,130,9.33,S0017,2024-12-15,28,135
2025-01-30,P000020,LOC008,97,8.93,S0017,2025-01-03,28,135
2025-03-01,P000020,LOC008,104,8.83,S0017,2025-02-16,28,135
2025-03-31,P000020,LOC008,128,9.01,S0017,2025-03-06,28,135
2024-10-02,P000020,LOC009,0,9.22,S0017,2024-09-06,28,135
2024-11-01,P000020,LOC009,83,8.58,S0017,2024-10-30,28,135
2024-12-01,P000020,LOC009,106,8.92,S0017,2024-11-08,28,135
2024-12-31,P000020,LOC009,70,8.79,S0017,2024-12-11,28,135
2025-01-30,P000020,LOC009,133,8.53,S0017,2025-01-21,28,135
2025-03-01,P000020,LOC009,118,9.12,S0017,2025-02-01,28,135
2025-03-31,P000020,LOC009,112,8.94,S0017,2025-03-10,28,135
2024-10-02,P000020,LOC010,74,9.05,S0017,2024-09-13,28,135
