date,product_id,site_id,quantity,unit_cost,supplier_id,last_restock_date,reorder_point,max_stock_level
2024-12-01,P000022,LOC004,1022,149.8,S0019,2024-11-18,32,1132
2024-12-31,P000022,LOC004,1026,157.62,S0019,2024-12-04,32,1132
2025-01-30,P000022,LOC004,1100,161.11,S0019,2024-12-31,32,1132
2025-03-01,P000022,LOC004,1092,157.78,S0019,2025-02-03,32,1132
2025-03-31,P000022,LOC004,1091,160.9,S0019,2025-03-08,32,1132
2024-10-02,P000022,LOC005,876,163.44,S0019,2024-09-29,32,1132
2024-11-01,P000022,LOC005,929,153.13,S0019,2024-10-24,32,1132
2024-12-01,P000022,LOC005,889,158.68,S0019,2024-11-25,32,1132
2024-12-31,P000022,LOC005,882,159.11,S0019,2024-12-28,32,1132
2025-01-30,P000022,LOC005,949,150.81,S0019,2025-01-07,32,1132
2025-03-01,P000022,LOC005,1035,163.41,S0019,2025-02-10,32,1132
2025-03-31,P000022,LOC005,1071,149.82,S0019,2025-03-01,32,1132
2024-10-02,P000022,LOC006,827,150.28,S0019,2024-09-23,32,1132
2024-11-01,P000022,LOC006,862,155.78,S0019,2024-10-02,32,1132
2024-12-01,P000022,LOC006,911,149.27,S0019,2024-11-16,32,1132
2024-12-31,P000022,LOC006,893,156.32,S0019,2024-12-16,32,1132
2025-01-30,P000022,LOC006,952,156.72,S0019,2025-01-16,32,1132
2025-03-01,P000022,LOC006,993,154.55,S0019,2025-02-25,32,1132
2025-03-31,P000022,LOC006,1031,164.07,S0019,2025-03-02,32,1132
2024-10-02,P000022,LOC007,842,160.08,S0019,2024-09-21,32,1132
2024-11-01,P000022,LOC007,898,155.43,S0019,2024-10-14,32,1132
2024-12-01,P000022,LOC007,880,150.19,S0019,2024-11-29,32,1132
2024-12-31,P000022,LOC007,947,158.31,S0019,2024-12-21,32,1132
2025-01-30,P000022,LOC007,986,164.16,S0019,2025-01-01,32,1132
2025-03-01,P000022,LOC007,994,158.13,S0019,2025-02-15,32,1132
2025-03-31,P000022,LOC007,967,151.0,S0019,2025-03-28,32,1132
2024-10-02,P000022,LOC008,937,149.13,S0019,2024-09-02,32,1132
2024-11-01,P000022,LOC008,1007,164.33,S0019,2024-10-31,32,1132
2024-12-01,P000022,LOC008,1015,155.47,S0019,2024-11-26,32,1132
2024-12-31,P000022,LOC008,982,151.56,S0019,2024-12-14,32,1132
2025-01-30,P000022,LOC008,979,158.14,S0019,2025-01-16,32,1132
2025-03-01,P000022,LOC008,992,152.44,S0019,2025-02-08,32,1132
2025-03-31,P000022,LOC008,1011,155.65,S0019,2025-03-20,32,1132
2024-10-02,P000022,LOC009,812,155.86,S0019,2024-09-24,32,1132
2024-11-01,P000022,LOC009,845,155.68,S0019,2024-10-02,32,1132
2024-12-01,P000022,LOC009,911,153.21,S0019,2024-11-25,32,1132
2024-12-31,P000022,LOC009,934,158.48,S0019,2024-12-14,32,1132
2025-01-30,P000022,LOC009,967,154.56,S0019,2025-01-03,32,1132
2025-03-01,P000022,LOC009,936,152.15,S0019,2025-02-09,32,1132
2025-03-31,P000022,LOC009,946,151.17,S0019,2025-03-08,32,1132
2024-10-02,P000022,LOC010,849,158.7,S0019,2024-09-02,32,1132
2024-11-01,P000022,LOC010,926,162.82,S0019,2024-10-13,32,1132
2024-12-01,P000022,LOC010,916,159.05,S0019,2024-11-09,32,1132
2024-12-31,P000022,LOC010,926,150.11,S0019,2024-12-04,32,1132
2025-01-30,P000022,LOC010,983,158.77,S0019,2025-01-07,32,1132
2025-03-01,P000022,LOC010,1013,159.53,S0019,2025-02-06,32,1132
2025-03-31,P000022,LOC010,1014,158.92,S0019,2025-03-22,32,1132
2024-10-02,P000022,LOC011,815,156.94,S0019,2024-09-02,32,1132
2024-11-01,P000022,LOC011,809,158.14,S0019,2024-10-14,32,1132
2024-12-01,P000022,LOC011,868,163.69,S0019,2024-11-16,32,1132
2024-12-31,P000022,LOC011,965,152.01,S0019,2024-12-07,32,1132
2025-01-30,P000022,LOC011,988,163.89,S0019,2025-01-07,32,1132
2025-03-01,P000022,LOC011,1021,155.01,S0019,2025-02-19,32,1132
2025-03-31,P000022,LOC011,1013,154.75,S0019,2025-03-17,32,1132
2024-10-02,P000022,LOC012,926,159.56,S0019,2024-09-19,32,1132
2024-11-01,P000022,LOC012,912,161.19,S0019,2024-10-18,32,1132
2024-12-01,P000022,LOC012,909,162.19,S0019,2024-11-21,32,1132
2024-12-31,P000022,LOC012,932,156.78,S0019,2024-12-02,32,1132
2025-01-30,P000022,LOC012,1023,155.13,S0019,2025-01-25,32,1132
2025-03-01,P000022,LOC012,977,157.4,S0019,2025-01-31,32,1132
2025-03-31,P000022,LOC012,982,163.54,S0019,2025-03-29,32,1132
2024-10-02,P000022,LOC013,864,157.24,S0019,2024-09-08,32,1132
2024-11-01,P000022,LOC013,887,164.66,S0019,2024-10-21,32,1132
2024-12-01,P000022,LOC013,921,151.33,S0019,2024-11-17,32,1132
2024-12-31,P000022,LOC013,874,158.61,S0019,2024-12-11,32,1132
2025-01-30,P000022,LOC013,943,162.72,S0019,2025-01-07,32,1132
2025-03-01,P000022,LOC013,895,161.98,S0019,2025-02-03,32,1132
2025-03-31,P000022,LOC013,981,154.86,S0019,2025-03-06,32,1132
2024-10-02,P000022,LOC014,798,158.59,S0019,2024-09-09,32,1132
2024-11-01,P000022,LOC014,820,150.54,S0019,2024-10-25,32,1132
2024-12-01,P000022,LOC014,780,153.01,S0019,2024-11-14,32,1132
2024-12-31,P000022,LOC014,823,158.63,S0019,2024-12-02,32,1132
2025-01-30,P000022,LOC014,894,162.68,S0019,2025-01-05,32,1132
2025-03-01,P000022,LOC014,960,158.12,S0019,2025-02-04,32,1132
2025-03-31,P000022,LOC014,1052,161.8,S0019,2025-03-16,32,1132
2024-10-02,P000022,LOC015,906,152.0,S0019,2024-09-06,32,1132
2024-11-01,P000022,LOC015,906,159.9,S0019,2024-10-08,32,1132
2024-12-01,P000022,LOC015,914,152.03,S0019,2024-11-23,32,1132
2024-12-31,P000022,LOC015,920,156.36,S0019,2024-12-07,32,1132
2025-01-30,P000022,LOC015,894,156.9,S0019,2025-01-18,32,1132
2025-03-01,P000022,LOC015,897,149.63,S0019,2025-02-16,32,1132
2025-03-31,P000022,LOC015,896,156.92,S0019,2025-03-02,32,1132
2024-10-02,P000022,LOC016,943,163.77,S0019,2024-09-05,32,1132
2024-11-01,P000022,LOC016,949,150.96,S0019,2024-10-15,32,1132
2024-12-01,P000022,LOC016,962,151.93,S0019,2024-11-17,32,1132
2024-12-31,P000022,LOC016,962,163.77,S0019,2024-12-15,32,1132
2025-01-30,P000022,LOC016,1032,160.39,S0019,2025-01-08,32,1132
2025-03-01,P000022,LOC016,1075,156.85,S0019,2025-02-09,32,1132
2025-03-31,P000022,LOC016,1071,153.51,S0019,2025-03-13,32,1132
2024-10-02,P000022,LOC017,918,151.25,S0019,2024-09-28,32,1132
2024-11-01,P000022,LOC017,893,155.89,S0019,2024-10-12,32,1132
2024-12-01,P000022,LOC017,965,158.47,S0019,2024-11-27,32,1132
2024-12-31,P000022,LOC017,1006,160.0,S0019,2024-12-18,32,1132
2025-01-30,P000022,LOC017,1052,152.05,S0019,2025-01-19,32,1132
2025-03-01,P000022,LOC017,1145,161.21,S0019,2025-02-03,32,1132
2025-03-31,P000022,LOC017,1217,160.95,S0019,2025-03-21,32,1132
2024-10-02,P000022,LOC018,870,159.48,S0019,2024-09-08,32,1132
2024-11-01,P000022,LOC018,905,156.93,S0019,2024-10-06,32,1132
2024-12-01,P000022,LOC018,906,156.37,S0019,2024-11-01,32,1132
2024-12-31,P000022,LOC018,942,160.25,S0019,2024-12-03,32,1132
2025-01-30,P000022,LOC018,922,150.98,S0019,2025-01-10,32,1132
2025-03-01,P000022,LOC018,940,158.91,S0019,2025-02-17,32,1132
2025-03-31,P000022,LOC018,939,151.04,S0019,2025-03-27,32,1132
2024-10-02,P000022,LOC019,868,164.33,S0019,2024-09-29,32,1132
2024-11-01,P000022,LOC019,825,156.94,S0019,2024-10-08,32,1132
2024-12-01,P000022,LOC019,921,151.19,S0019,2024-11-01,32,1132
2024-12-31,P000022,LOC019,978,150.21,S0019,2024-12-12,32,1132
2025-01-30,P000022,LOC019,1017,150.45,S0019,2025-01-19,32,1132
2025-03-01,P000022,LOC019,1086,163.07,S0019,2025-02-09,32,1132
2025-03-31,P000022,LOC019,1171,154.88,S0019,2025-03-12,32,1132
2024-10-02,P000022,LOC020,915,157.81,S0019,2024-09-09,32,1132
2024-11-01,P000022,LOC020,1010,154.58,S0019,2024-10-24,32,1132
2024-12-01,P000022,LOC020,1087,150.62,S0019,2024-11-22,32,1132
2024-12-31,P000022,LOC020,1160,160.93,S0019,2024-12-04,32,1132
2025-01-30,P000022,LOC020,1142,159.76,S0019,2025-01-08,32,1132
2025-03-01,P000022,LOC020,1226,161.29,S0019,2025-01-31,32,1132
2025-03-31,P000022,LOC020,1206,157.54,S0019,2025-03-09,32,1132
2024-10-02,P000023,LOC001,121,289.27,S0022,2024-09-18,26,841
2024-11-01,P000023,LOC001,104,311.94,S0022,2024-10-23,26,841
2024-12-01,P000023,LOC001,56,312.47,S0022,2024-11-25,26,841
2024-12-31,P000023,LOC001,136,305.25,S0022,2024-12-08,26,841
2025-01-30,P000023,LOC001,190,298.73,S0022,2025-01-29,26,841
2025-03-01,P000023,LOC001,195,297.16,S0022,2025-02-08,26,841
2025-03-31,P000023,LOC001,194,314.82,S0022,2025-03-04,26,841
2024-10-02,P000023,LOC002,65,303.79,S0022,2024-09-28,26,841
2024-11-01,P000023,LOC002,164,298.86,S0022,2024-10-29,26,841
2024-12-01,P000023,LOC002,228,314.52,S0022,2024-11-24,26,841
2024-12-31,P000023,LOC002,299,302.57,S0022,2024-12-29,26,841
2025-01-30,P000023,LOC002,319,316.15,S0022,2025-01-19,26,841
2025-03-01,P000023,LOC002,414,299.48,S0022,2025-02-27,26,841
2025-03-31,P000023,LOC002,392,292.49,S0022,2025-03-08,26,841
2024-10-02,P000023,LOC003,63,315.31,S0022,2024-09-25,26,841
2024-11-01,P000023,LOC003,95,312.35,S0022,2024-10-06,26,841
2024-12-01,P000023,LOC003,180,296.25,S0022,2024-11-13,26,841
2024-12-31,P000023,LOC003,182,294.69,S0022,2024-12-09,26,841
2025-01-30,P000023,LOC003,251,300.64,S0022,2025-01-01,26,841
2025-03-01,P000023,LOC003,350,303.4,S0022,2025-02-05,26,841
2025-03-31,P000023,LOC003,416,309.53,S0022,2025-03-01,26,841
2024-10-02,P000023,LOC004,185,291.02,S0022,2024-09-10,26,841
2024-11-01,P000023,LOC004,162,295.37,S0022,2024-10-24,26,841
2024-12-01,P000023,LOC004,128,314.59,S0022,2024-11-29,26,841
2024-12-31,P000023,LOC004,90,288.4,S0022,2024-12-11,26,841
2025-01-30,P000023,LOC004,171,309.72,S0022,2025-01-19,26,841
2025-03-01,P000023,LOC004,236,306.23,S0022,2025-02-28,26,841
2025-03-31,P000023,LOC004,251,310.05,S0022,2025-03-09,26,841
2024-10-02,P000023,LOC005,150,302.35,S0022,2024-09-18,26,841
2024-11-01,P000023,LOC005,233,311.58,S0022,2024-10-20,26,841
2024-12-01,P000023,LOC005,313,292.95,S0022,2024-11-30,26,841
2024-12-31,P000023,LOC005,283,309.03,S0022,2024-12-16,26,841
2025-01-30,P000023,LOC005,240,303.32,S0022,2025-01-15,26,841
2025-03-01,P000023,LOC005,314,289.25,S0022,2025-02-07,26,841
2025-03-31,P000023,LOC005,414,292.87,S0022,2025-03-18,26,841
2024-10-02,P000023,LOC006,143,288.33,S0022,2024-09-14,26,841
2024-11-01,P000023,LOC006,161,307.75,S0022,2024-10-24,26,841
2024-12-01,P000023,LOC006,194,303.92,S0022,2024-11-27,26,841
2024-12-31,P000023,LOC006,210,315.64,S0022,2024-12-20,26,841
2025-01-30,P000023,LOC006,279,308.8,S0022,2025-01-22,26,841
2025-03-01,P000023,LOC006,362,306.45,S0022,2025-02-22,26,841
2025-03-31,P000023,LOC006,414,290.04,S0022,2025-03-20,26,841
2024-10-02,P000023,LOC007,144,305.13,S0022,2024-09-08,26,841
2024-11-01,P000023,LOC007,109,308.81,S0022,2024-10-16,26,841
2024-12-01,P000023,LOC007,78,314.43,S0022,2024-11-10,26,841
2024-12-31,P000023,LOC007,38,315.02,S0022,2024-12-01,26,841
2025-01-30,P000023,LOC007,9,314.09,S0022,2025-01-26,26,841
2025-03-01,P000023,LOC007,77,314.38,S0022,2025-02-22,26,841
2025-03-31,P000023,LOC007,106,312.28,S0022,2025-03-14,26,841
2024-10-02,P000023,LOC008,103,288.73,S0022,2024-09-21,26,841
2024-11-01,P000023,LOC008,194,293.94,S0022,2024-10-10,26,841
2024-12-01,P000023,LOC008,158,312.03,S0022,2024-11-07,26,841
2024-12-31,P000023,LOC008,225,303.48,S0022,2024-12-11,26,841
2025-01-30,P000023,LOC008,325,308.4,S0022,2025-01-22,26,841
2025-03-01,P000023,LOC008,322,295.06,S0022,2025-01-31,26,841
2025-03-31,P000023,LOC008,419,301.86,S0022,2025-03-17,26,841
2024-10-02,P000023,LOC009,158,293.25,S0022,2024-09-22,26,841
2024-11-01,P000023,LOC009,255,306.65,S0022,2024-10-16,26,841
2024-12-01,P000023,LOC009,222,291.17,S0022,2024-11-29,26,841
2024-12-31,P000023,LOC009,205,314.37,S0022,2024-12-05,26,841
2025-01-30,P000023,LOC009,221,317.56,S0022,2025-01-12,26,841
2025-03-01,P000023,LOC009,315,314.66,S0022,2025-02-15,26,841
2025-03-31,P000023,LOC009,396,303.74,S0022,2025-03-17,26,841
2024-10-02,P000023,LOC010,145,304.71,S0022,2024-09-14,26,841
2024-11-01,P000023,LOC010,226,301.16,S0022,2024-10-25,26,841
2024-12-01,P000023,LOC010,185,303.86,S0022,2024-11-15,26,841
2024-12-31,P000023,LOC010,274,316.73,S0022,2024-12-22,26,841
2025-01-30,P000023,LOC010,314,309.81,S0022,2025-01-22,26,841
2025-03-01,P000023,LOC010,390,298.46,S0022,2025-02-26,26,841
2025-03-31,P000023,LOC010,440,315.71,S0022,2025-03-29,26,841
2024-10-02,P000023,LOC011,167,299.78,S0022,2024-10-01,26,841
2024-11-01,P000023,LOC011,201,317.66,S0022,2024-10-30,26,841
2024-12-01,P000023,LOC011,231,315.45,S0022,2024-11-05,26,841
2024-12-31,P000023,LOC011,278,308.33,S0022,2024-12-16,26,841
2025-01-30,P000023,LOC011,349,314.08,S0022,2025-01-01,26,841
2025-03-01,P000023,LOC011,342,298.26,S0022,2025-01-30,26,841
2025-03-31,P000023,LOC011,388,294.46,S0022,2025-03-07,26,841
2024-10-02,P000023,LOC012,90,304.37,S0022,2024-09-18,26,841
2024-11-01,P000023,LOC012,189,300.97,S0022,2024-10-03,26,841
2024-12-01,P000023,LOC012,254,302.08,S0022,2024-11-03,26,841
2024-12-31,P000023,LOC012,210,313.4,S0022,2024-12-24,26,841
2025-01-30,P000023,LOC012,227,299.73,S0022,2025-01-17,26,841
2025-03-01,P000023,LOC012,248,296.43,S0022,2025-01-30,26,841
2025-03-31,P000023,LOC012,198,295.25,S0022,2025-03-19,26,841
2024-10-02,P000023,LOC013,127,314.94,S0022,2024-09-29,26,841
2024-11-01,P000023,LOC013,184,314.23,S0022,2024-10-07,26,841
2024-12-01,P000023,LOC013,258,289.33,S0022,2024-11-21,26,841
2024-12-31,P000023,LOC013,294,313.61,S0022,2024-12-10,26,841
2025-01-30,P000023,LOC013,251,307.74,S0022,2025-01-02,26,841
2025-03-01,P000023,LOC013,290,317.52,S0022,2025-02-05,26,841
2025-03-31,P000023,LOC013,385,292.21,S0022,2025-03-13,26,841
2024-10-02,P000023,LOC014,108,296.48,S0022,2024-09-21,26,841
2024-11-01,P000023,LOC014,75,295.48,S0022,2024-10-21,26,841
2024-12-01,P000023,LOC014,170,304.37,S0022,2024-11-18,26,841
2024-12-31,P000023,LOC014,229,308.43,S0022,2024-12-24,26,841
2025-01-30,P000023,LOC014,209,289.04,S0022,2025-01-26,26,841
2025-03-01,P000023,LOC014,282,315.1,S0022,2025-01-30,26,841
2025-03-31,P000023,LOC014,359,297.47,S0022,2025-03-14,26,841
2024-10-02,P000023,LOC015,106,303.74,S0022,2024-09-11,26,841
2024-11-01,P000023,LOC015,136,288.64,S0022,2024-10-09,26,841
2024-12-01,P000023,LOC015,121,307.33,S0022,2024-11-12,26,841
2024-12-31,P000023,LOC015,85,295.45,S0022,2024-12-07,26,841
2025-01-30,P000023,LOC015,143,288.14,S0022,2025-01-23,26,841
2025-03-01,P000023,LOC015,233,313.13,S0022,2025-02-24,26,841
2025-03-31,P000023,LOC015,308,288.39,S0022,2025-03-10,26,841
2024-10-02,P000023,LOC016,76,306.6,S0022,2024-09-08,26,841
2024-11-01,P000023,LOC016,71,309.13,S0022,2024-10-19,26,841
2024-12-01,P000023,LOC016,58,306.82,S0022,2024-11-28,26,841
2024-12-31,P000023,LOC016,77,317.23,S0022,2024-12-04,26,841
2025-01-30,P000023,LOC016,142,291.38,S0022,2025-01-20,26,841
2025-03-01,P000023,LOC016,93,302.23,S0022,2025-02-06,26,841
2025-03-31,P000023,LOC016,189,297.53,S0022,2025-03-25,26,841
2024-10-02,P000023,LOC017,169,303.08,S0022,2024-09-05,26,841
2024-11-01,P000023,LOC017,182,311.25,S0022,2024-10-14,26,841
2024-12-01,P000023,LOC017,274,303.45,S0022,2024-11-24,26,841
2024-12-31,P000023,LOC017,363,305.48,S0022,2024-12-29,26,841
2025-01-30,P000023,LOC017,313,312.8,S0022,2025-01-21,26,841
2025-03-01,P000023,LOC017,296,288.41,S0022,2025-02-02,26,841
2025-03-31,P000023,LOC017,386,305.39,S0022,2025-03-11,26,841
2024-10-02,P000023,LOC018,170,302.75,S0022,2024-10-01,26,841
2024-11-01,P000023,LOC018,151,294.68,S0022,2024-10-04,26,841
2024-12-01,P000023,LOC018,126,300.02,S0022,2024-11-22,26,841
2024-12-31,P000023,LOC018,103,303.13,S0022,2024-12-03,26,841
2025-01-30,P000023,LOC018,93,302.45,S0022,2025-01-26,26,841
2025-03-01,P000023,LOC018,55,302.09,S0022,2025-02-24,26,841
2025-03-31,P000023,LOC018,12,316.75,S0022,2025-03-13,26,841
2024-10-02,P000023,LOC019,155,303.39,S0022,2024-09-21,26,841
2024-11-01,P000023,LOC019,161,295.44,S0022,2024-10-31,26,841
2024-12-01,P000023,LOC019,247,315.1,S0022,2024-11-27,26,841
2024-12-31,P000023,LOC019,252,289.79,S0022,2024-12-15,26,841
2025-01-30,P000023,LOC019,291,295.85,S0022,2025-01-19,26,841
2025-03-01,P000023,LOC019,268,313.92,S0022,2025-02-21,26,841
2025-03-31,P000023,LOC019,252,317.78,S0022,2025-03-09,26,841
2024-10-02,P000023,LOC020,103,306.16,S0022,2024-09-26,26,841
2024-11-01,P000023,LOC020,137,315.29,S0022,2024-10-21,26,841
2024-12-01,P000023,LOC020,236,300.07,S0022,2024-11-01,26,841
2024-12-31,P000023,LOC020,192,288.71,S0022,2024-12-14,26,841
2025-01-30,P000023,LOC020,228,317.45,S0022,2025-01-15,26,841
2025-03-01,P000023,LOC020,199,300.33,S0022,2025-02-12,26,841
2025-03-31,P000023,LOC020,162,290.58,S0022,2025-03-24,26,841
2024-10-02,P000024,LOC001,507,23.28,S0009,2024-09-09,38,216
2024-11-01,P000024,LOC001,529,21.79,S0009,2024-10-21,38,216
2024-12-01,P000024,LOC001,531,22.13,S0009,2024-11-02,38,216
2024-12-31,P000024,LOC001,533,23.35,S0009,2024-12-15,38,216
2025-01-30,P000024,LOC001,579,23.32,S0009,2025-01-20,38,216
2025-03-01,P000024,LOC001,643,22.19,S0009,2025-02-02,38,216
2025-03-31,P000024,LOC001,729,22.53,S0009,2025-03-29,38,216
2024-10-02,P000024,LOC002,448,23.19,S0009,2024-09-26,38,216
2024-11-01,P000024,LOC002,479,23.83,S0009,2024-10-28,38,216
2024-12-01,P000024,LOC002,456,22.85,S0009,2024-11-13,38,216
2024-12-31,P000024,LOC002,450,23.54,S0009,2024-12-30,38,216
2025-01-30,P000024,LOC002,420,22.95,S0009,2025-01-19,38,216
2025-03-01,P000024,LOC002,430,22.9,S0009,2025-02-06,38,216
2025-03-31,P000024,LOC002,495,23.07,S0009,2025-03-07,38,216
2024-10-02,P000024,LOC003,490,23.82,S0009,2024-09-17,38,216
2024-11-01,P000024,LOC003,583,23.89,S0009,2024-10-18,38,216
2024-12-01,P000024,LOC003,656,23.11,S0009,2024-11-03,38,216
2024-12-31,P000024,LOC003,755,22.58,S0009,2024-12-23,38,216
2025-01-30,P000024,LOC003,824,22.28,S0009,2025-01-03,38,216
2025-03-01,P000024,LOC003,866,23.45,S0009,2025-02-17,38,216
2025-03-31,P000024,LOC003,931,22.24,S0009,2025-03-23,38,216
2024-10-02,P000024,LOC004,458,22.08,S0009,2024-09-04,38,216
2024-11-01,P000024,LOC004,444,23.95,S0009,2024-10-24,38,216
2024-12-01,P000024,LOC004,408,23.82,S0009,2024-11-09,38,216
2024-12-31,P000024,LOC004,375,22.98,S0009,2024-12-13,38,216
2025-01-30,P000024,LOC004,444,23.63,S0009,2025-01-24,38,216
2025-03-01,P000024,LOC004,496,23.31,S0009,2025-02-17,38,216
2025-03-31,P000024,LOC004,518,23.73,S0009,2025-03-26,38,216
2024-10-02,P000024,LOC005,474,22.93,S0009,2024-09-03,38,216
2024-11-01,P000024,LOC005,572,23.42,S0009,2024-10-04,38,216
2024-12-01,P000024,LOC005,662,21.71,S0009,2024-11-29,38,216
2024-12-31,P000024,LOC005,626,23.04,S0009,2024-12-24,38,216
2025-01-30,P000024,LOC005,709,23.07,S0009,2025-01-20,38,216
2025-03-01,P000024,LOC005,682,23.43,S0009,2025-02-05,38,216
2025-03-31,P000024,LOC005,749,22.59,S0009,2025-03-22,38,216
2024-10-02,P000024,LOC006,583,22.88,S0009,2024-09-23,38,216
2024-11-01,P000024,LOC006,657,21.79,S0009,2024-10-07,38,216
2024-12-01,P000024,LOC006,679,22.13,S0009,2024-11-19,38,216
2024-12-31,P000024,LOC006,646,21.88,S0009,2024-12-18,38,216
2025-01-30,P000024,LOC006,628,22.77,S0009,2025-01-23,38,216
2025-03-01,P000024,LOC006,716,23.46,S0009,2025-02-03,38,216
2025-03-31,P000024,LOC006,723,22.19,S0009,2025-03-01,38,216
2024-10-02,P000024,LOC007,489,23.02,S0009,2024-10-01,38,216
2024-11-01,P000024,LOC007,512,23.15,S0009,2024-10-13,38,216
2024-12-01,P000024,LOC007,554,23.33,S0009,2024-11-30,38,216
2024-12-31,P000024,LOC007,512,23.96,S0009,2024-12-20,38,216
2025-01-30,P000024,LOC007,545,22.57,S0009,2025-01-15,38,216
2025-03-01,P000024,LOC007,525,23.72,S0009,2025-02-23,38,216
2025-03-31,P000024,LOC007,558,23.48,S0009,2025-03-28,38,216
2024-10-02,P000024,LOC008,577,23.39,S0009,2024-09-18,38,216
2024-11-01,P000024,LOC008,561,23.94,S0009,2024-10-31,38,216
2024-12-01,P000024,LOC008,605,23.19,S0009,2024-11-19,38,216
2024-12-31,P000024,LOC008,633,22.89,S0009,2024-12-13,38,216
2025-01-30,P000024,LOC008,678,22.4,S0009,2024-12-31,38,216
2025-03-01,P000024,LOC008,683,22.77,S0009,2025-02-07,38,216
2025-03-31,P000024,LOC008,671,22.8,S0009,2025-03-17,38,216
2024-10-02,P000024,LOC009,551,23.5,S0009,2024-09-11,38,216
2024-11-01,P000024,LOC009,579,23.42,S0009,2024-10-27,38,216
2024-12-01,P000024,LOC009,677,23.42,S0009,2024-11-07,38,216
2024-12-31,P000024,LOC009,762,23.0,S0009,2024-12-20,38,216
2025-01-30,P000024,LOC009,791,23.89,S0009,2025-01-24,38,216
2025-03-01,P000024,LOC009,842,22.85,S0009,2025-02-15,38,216
2025-03-31,P000024,LOC009,868,22.45,S0009,2025-03-17,38,216
2024-10-02,P000024,LOC010,525,21.77,S0009,2024-09-07,38,216
2024-11-01,P000024,LOC010,516,22.06,S0009,2024-10-26,38,216
2024-12-01,P000024,LOC010,494,22.14,S0009,2024-11-07,38,216
2024-12-31,P000024,LOC010,582,23.17,S0009,2024-12-26,38,216
2025-01-30,P000024,LOC010,609,22.12,S0009,2025-01-12,38,216
2025-03-01,P000024,LOC010,687,22.49,S0009,2025-02-21,38,216
2025-03-31,P000024,LOC010,780,23.44,S0009,2025-03-09,38,216
2024-10-02,P000024,LOC011,574,22.51,S0009,2024-09-04,38,216
2024-11-01,P000024,LOC011,534,23.45,S0009,2024-10-13,38,216
2024-12-01,P000024,LOC011,606,22.17,S0009,2024-11-24,38,216
2024-12-31,P000024,LOC011,633,22.95,S0009,2024-12-28,38,216
2025-01-30,P000024,LOC011,712,22.45,S0009,2025-01-23,38,216
2025-03-01,P000024,LOC011,702,23.65,S0009,2025-02-06,38,216
2025-03-31,P000024,LOC011,755,23.44,S0009,2025-03-30,38,216
2024-10-02,P000024,LOC012,580,22.76,S0009,2024-09-18,38,216
2024-11-01,P000024,LOC012,556,23.7,S0009,2024-10-18,38,216
2024-12-01,P000024,LOC012,509,23.42,S0009,2024-11-13,38,216
2024-12-31,P000024,LOC012,494,21.93,S0009,2024-12-13,38,216
2025-01-30,P000024,LOC012,448,23.84,S0009,2025-01-09,38,216
2025-03-01,P000024,LOC012,533,22.43,S0009,2025-02-01,38,216
2025-03-31,P000024,LOC012,602,22.75,S0009,2025-03-21,38,216
2024-10-02,P000024,LOC013,447,22.15,S0009,2024-09-08,38,216
2024-11-01,P000024,LOC013,504,23.0,S0009,2024-10-05,38,216
2024-12-01,P000024,LOC013,478,21.75,S0009,2024-11-13,38,216
2024-12-31,P000024,LOC013,539,21.78,S0009,2024-12-08,38,216
2025-01-30,P000024,LOC013,547,22.84,S0009,2025-01-29,38,216
2025-03-01,P000024,LOC013,614,22.21,S0009,2025-02-10,38,216
2025-03-31,P000024,LOC013,681,21.93,S0009,2025-03-16,38,216
2024-10-02,P000024,LOC014,579,23.65,S0009,2024-09-15,38,216
2024-11-01,P000024,LOC014,561,23.95,S0009,2024-10-31,38,216
2024-12-01,P000024,LOC014,653,23.81,S0009,2024-11-06,38,216
2024-12-31,P000024,LOC014,702,23.33,S0009,2024-12-12,38,216
2025-01-30,P000024,LOC014,672,22.15,S0009,2025-01-09,38,216
2025-03-01,P000024,LOC014,642,22.82,S0009,2025-02-11,38,216
2025-03-31,P000024,LOC014,716,22.63,S0009,2025-03-03,38,216
2024-10-02,P000024,LOC015,482,22.15,S0009,2024-09-30,38,216
2024-11-01,P000024,LOC015,469,21.76,S0009,2024-10-19,38,216
2024-12-01,P000024,LOC015,522,22.59,S0009,2024-11-01,38,216
2024-12-31,P000024,LOC015,530,22.51,S0009,2024-12-14,38,216
2025-01-30,P000024,LOC015,491,22.38,S0009,2025-01-26,38,216
2025-03-01,P000024,LOC015,574,23.59,S0009,2025-02-14,38,216
2025-03-31,P000024,LOC015,649,23.29,S0009,2025-03-09,38,216
2024-10-02,P000024,LOC016,562,23.62,S0009,2024-09-19,38,216
2024-11-01,P000024,LOC016,581,22.81,S0009,2024-10-04,38,216
2024-12-01,P000024,LOC016,661,22.78,S0009,2024-11-12,38,216
2024-12-31,P000024,LOC016,721,22.59,S0009,2024-12-10,38,216
2025-01-30,P000024,LOC016,785,23.6,S0009,2025-01-26,38,216
2025-03-01,P000024,LOC016,857,23.51,S0009,2025-02-27,38,216
2025-03-31,P000024,LOC016,904,23.0,S0009,2025-03-18,38,216
2024-10-02,P000024,LOC017,547,23.37,S0009,2024-09-21,38,216
2024-11-01,P000024,LOC017,614,22.78,S0009,2024-10-20,38,216
2024-12-01,P000024,LOC017,611,22.15,S0009,2024-11-08,38,216
2024-12-31,P000024,LOC017,651,21.99,S0009,2024-12-23,38,216
